"id","question_id","answer_id","value","created_at","updated_at"
"1189","279","291","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1190","279","292","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1191","279","293","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1192","279","294","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1193","280","295","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1194","280","296","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1195","280","297","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1196","221","298","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1197","221","299","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1198","222","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1199","222","301","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1200","222","302","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1201","222","303","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1202","222","304","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1203","223","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1204","223","301","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1205","223","302","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1206","223","303","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1207","223","304","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1208","224","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1209","224","301","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1210","224","302","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1211","224","303","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1212","224","304","7","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1213","225","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1214","225","301","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1215","225","302","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1216","225","303","7","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1217","225","304","8","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1218","226","305","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1219","226","306","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1220","226","307","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1221","227","305","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1222","227","306","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1223","227","307","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1224","281","305","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1225","281","306","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1226","281","307","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
